split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,normalizer_foreground_fraction,output_dhash64_foreground_crop,output_phash64_foreground_crop,nearest_legacy_id,nearest_legacy_dhash_distance,nearest_legacy_phash_distance,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,background_operation,quality_original_width,quality_original_height,quality_mode,quality_alpha_present,quality_transparent_fraction,quality_white_fraction,quality_border_white_fraction,quality_border_rgb_std,quality_black_fraction,quality_nonwhite_fraction,quality_strict_green_fraction,quality_green_to_nonwhite_ratio,quality_green_components,quality_green_bbox_fraction,quality_green_bbox_touches_border,quality_blur_laplacian_thumbnail,quality_background_class,quality_clean_background_score,quality_significant_green_components,quality_second_to_first_green_area_ratio,quality_secondary_to_first_green_area_ratio,quality_raw_green_pixels,quality_standardized_green_pixels,quality_green_preservation_ratio,reason
train,train_new,src_0539,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0512\100108.tif,100108.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0512\100108.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0512,0512,传感器a1-b4 苗,5,horizontal,"[775, 1308, 838, 1322]","[4566, 7751, 5100, 8028]",0.02404710718100569,0b4717070d0f031b,ea269de272cc354c,stagev3_0030,20,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,534,277,RGB,0,0.0,0.9682507048872181,0.9802789802789803,26.28809928894043,4.4055451127819546e-05,0.03031015037593985,8.811090225563909e-05,0.0029069767441860465,1,8.811090225563909e-05,0,173.35411913775425,white_removed_candidate,3.897182,1,0.0,0.0,4809,9,0.0018714909544603868,green_fraction_too_small;shoot_structure_lost_during_standardization
train,train_new,src_0605,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,100079.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0517,0517,传感器a1-b4 苗,7,horizontal,"[233, 950, 441, 990]","[1310, 5567, 2734, 6072]",0.03955111803315163,00000103060c18f0,eaca11f58d39c23c,stagev3_0034,7,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1424,505,RGB,0,0.0,0.9540908310439561,0.9915966386554622,13.06188678741455,0.0,0.0444818853021978,0.039126888736263736,0.8796139927623643,1,0.5274725274725275,1,295.0586901201659,white_removed_candidate,8.187173,1,0.0,0.0,31984,27963,0.8742808904452226,shoot_touches_crop_border
train,train_new,src_0605,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,100079.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0517,0517,传感器a1-b4 苗,2,horizontal,"[232, 342, 738, 386]","[1179, 1906, 4641, 2461]",0.0903173828125,08080c1167c48080,ae7691253dd8c625,stagev3_0038,12,24,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,256,RGB,0,0.0,0.8943407012195121,0.9926303854875284,9.367913246154785,0.0,0.10087176067073171,0.03541825457317073,0.3511216056670602,7,0.45445884146341464,1,471.7139861352524,white_removed_candidate,7.347063,2,0.0012021983054728647,0.0012021983054728647,18381,17489,0.9514716283118437,shoot_touches_crop_border
train,train_new,src_0605,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,100079.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0517,0517,传感器a1-b4 苗,9,vertical,"[14, 1184, 35, 1271]","[0, 7019, 306, 7710]",0.0375604173169509,1f3e1f3f3e3e3e3c,bc60c3c13a6fb03b,stagev3_0072,20,28,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,306,691,RGB,0,0.0,0.9537875137665198,0.9996147326244413,0.8065810799598694,0.0,0.044655148678414094,0.0030888628854625552,0.06917148362235068,20,0.06194073513215859,0,373.80510049559473,white_removed_candidate,3.358145,26,0.5633802816901409,5.070422535211268,3712,431,0.11610991379310345,too_many_green_components;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0605,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,100079.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0517,0517,传感器a1-b4 苗,6,horizontal,"[449, 914, 740, 930]","[2571, 5387, 4563, 5676]",0.08609375,036d387020604040,9e6ee3e0e1991913,stagev3_0007,13,26,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,232,RGB,0,0.0,0.8985430743243243,0.9882183908045977,13.75102710723877,0.0,0.09860641891891891,0.08414273648648649,0.8533190578158458,8,0.4953547297297297,1,633.3846334557712,white_removed_candidate,8.067632,2,0.03727011869049172,0.03727011869049172,50354,31811,0.6317472296143305,shoot_touches_crop_border
train,train_new,src_0605,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,100079.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0517,0517,传感器a1-b4 苗,10,horizontal,"[0, 1350, 850, 1386]","[0, 7980, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,105,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,17786,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0017,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,0508-0424-00001.tif,..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,scanner_directory::..秧苗素质-扫描系统采集\0424 土\0508,0508,0424 土,8,horizontal,"[0, 1366, 850, 1386]","[0, 8099, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,68,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,13511,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0017,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,0508-0424-00001.tif,..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,scanner_directory::..秧苗素质-扫描系统采集\0424 土\0508,0508,0424 土,1,horizontal,"[114, 123, 630, 238]","[467, 358, 3997, 1808]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,657,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,41907,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0355,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,100065.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0517,0517,传感器a1-b4 苗,2,horizontal,"[420, 276, 626, 302]","[2433, 1559, 3843, 1908]",0.0028795545530289177,000000004040c080,87f4501ff801bfa8,stagev3_0074,11,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1410,349,RGB,0,0.0,0.9958630659448819,1.0,0.0,0.0,0.003875492125984252,0.0021376722440944883,0.5515873015873016,2,0.11792568897637795,0,77.99916953740157,white_removed_candidate,7.191726,2,0.6734449760765551,0.6734449760765551,29105,1399,0.04806734238103419,green_fraction_too_small;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0355,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,100065.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0517,0517,传感器a1-b4 苗,3,horizontal,"[375, 441, 605, 461]","[2153, 2549, 3727, 2862]",0.02065716454689016,c0a0b4160e000000,b408cfc3617c98dd,stagev3_0077,15,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1574,313,RGB,0,0.0,0.9730392156862745,1.0,0.0,0.0,0.02514169730392157,0.020871629901960783,0.8301599390708301,4,0.12331495098039216,0,218.19535079656862,white_removed_candidate,8.946078,4,0.27230819888047414,0.6629897925584458,37575,10101,0.26882235528942117,significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0355,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,100065.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0517,0517,传感器a1-b4 苗,1,horizontal,"[71, 121, 850, 139]","[98, 629, 5100, 930]",0.00298828125,02031313030d3d35,afc1941ef230e19d,stagev3_0024,13,26,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,96,RGB,0,0.0,0.9956527217741935,1.0,0.0,0.0006930443548387097,0.004284274193548387,0.0,0.0,0,1.0,1,130.4438004032258,white_removed_candidate,2.482065,2,0.28125,0.28125,17487,41,0.0023445988448561788,green_fraction_too_small;shoot_touches_crop_border;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0355,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,100065.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0517,0517,传感器a1-b4 苗,6,horizontal,"[0, 1354, 850, 1386]","[0, 8017, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,93,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,17616,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0514,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0511\100070.tif,100070.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0511\100070.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0511,0511,传感器a1-b4 苗,1,vertical,"[0, 1296, 36, 1386]","[0, 7691, 335, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,335,624,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,9709,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0514,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0511\100070.tif,100070.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0511\100070.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0511,0511,传感器a1-b4 苗,3,horizontal,"[0, 1362, 850, 1386]","[0, 8075, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,75,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,13077,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0514,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0511\100070.tif,100070.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0511\100070.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0511,0511,传感器a1-b4 苗,2,horizontal,"[15, 1315, 83, 1338]","[6, 7793, 582, 8124]",0.011549597180261833,1f1f0e1c3c383c38,b861603dd8c78ec7,stagev3_0021,11,24,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,576,331,RGB,0,0.0,0.9844812925170068,0.9934462915601023,13.30179500579834,0.00011957908163265306,0.014741443452380952,0.0,0.0,0,1.0,1,102.01276145576522,white_removed_candidate,3.250984,1,0.0,0.0,4717,9,0.0019079923680305278,green_fraction_too_small;shoot_touches_crop_border;foreground_bbox_too_large;shoot_structure_lost_during_standardization
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,27,horizontal,"[0, 1355, 850, 1386]","[0, 8026, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,91,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,16716,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,13,horizontal,"[72, 619, 276, 646]","[346, 3617, 1742, 3972]",0.010202187336050689,000101073f7f7f70,eac0951fb634e18b,stagev3_0029,19,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1396,355,RGB,0,0.0,0.9878756009615385,1.0,0.0,0.0,0.01180889423076923,0.010667067307692308,0.9033078880407125,1,0.01748798076923077,0,66.3676983173077,white_removed_candidate,8.975751,1,0.0,0.0,46054,5072,0.11013158466148434,shoot_structure_lost_during_standardization
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,24,horizontal,"[551, 1181, 730, 1207]","[3222, 6989, 4464, 7338]",0.011897346455711971,0000002020606080,9ff0c11ff0c31e0c,stagev3_0037,11,20,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1242,349,RGB,0,0.0,0.9855278862847222,1.0,0.0,0.0,0.013983832465277778,0.012396918402777778,0.8865179437439379,3,0.18040635850694445,0,85.28436957465277,white_removed_candidate,8.971056,4,0.14177545691906004,0.3488250652741514,31204,5166,0.1655556979874375,significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,4,horizontal,"[74, 207, 260, 241]","[360, 1129, 1644, 1559]",0.00813953488372093,0001010000606040,9ff0161ff007ada0,stagev3_0071,13,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1284,430,RGB,0,0.0,0.9899259868421053,1.0,0.0,0.0,0.009685672514619883,0.00839501096491228,0.8667452830188679,2,0.11848958333333333,0,64.21632858187135,white_removed_candidate,8.979852,2,0.614751163623344,0.614751163623344,32664,4510,0.13807249571393584,significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,6,horizontal,"[586, 324, 742, 343]","[3432, 1847, 4536, 2154]",0.08557864797243073,385c46c383010101,ae3596dac9c0c2c7,stagev3_0059,14,24,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1104,307,RGB,0,0.0,0.9062912632042254,0.995846313603323,7.713839054107666,0.0,0.09142550616197183,0.06991362235915492,0.7647058823529411,1,0.3349196742957746,1,189.1449848272289,white_removed_candidate,8.102198,1,0.0,0.0,24988,23665,0.9470545862013766,shoot_touches_crop_border
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,22,horizontal,"[621, 1025, 735, 1042]","[3642, 6053, 4494, 6348]",0.06877536404869897,03070d3860408080,ea6a408f9c91b397,stagev3_0047,10,12,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,852,295,RGB,0,0.0,0.924368820621469,0.9942857142857143,10.596354484558105,0.0,0.07347943149717515,0.06241172316384181,0.8493767833007959,1,0.3603901836158192,1,116.95525425481704,white_removed_candidate,8.134452,1,0.0,0.0,17090,15511,0.9076067875950848,shoot_touches_crop_border
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,9,horizontal,"[94, 431, 257, 443]","[480, 2489, 1626, 2754]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1146,265,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,28638,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,11,horizontal,"[113, 500, 250, 512]","[594, 2903, 1584, 3168]",0.07229655040975795,010103071e78e080,ea6ad21ff0863cb0,stagev3_0096,13,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,990,265,RGB,0,0.0,0.9203067974452555,0.9959311424100157,8.526562690734863,0.0,0.07815351277372262,0.06796019616788321,0.869573148485954,1,0.25543168339416056,1,199.12521384072178,white_removed_candidate,8.130441,1,0.0,0.0,22710,17787,0.783223249669749,shoot_touches_crop_border
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,3,horizontal,"[639, 151, 703, 164]","[3750, 809, 4302, 1080]",0.021030536392320446,f0f85e070b070303,aa1099cae5ed7613,stagev3_0025,14,20,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,552,271,RGB,0,0.0,0.975589828187251,0.9925975773889637,11.653916358947754,0.0,0.02393550796812749,0.020970804282868526,0.8761378413524058,1,0.0485324327689243,1,30.638531810198412,white_removed_candidate,8.232674,1,0.0,0.0,9830,3148,0.3202441505595117,shoot_touches_crop_border;shoot_structure_lost_during_standardization
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,26,vertical,"[773, 1276, 833, 1386]","[4440, 7571, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,660,744,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,16819,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,23,horizontal,"[380, 1136, 503, 1149]","[2196, 6719, 3102, 6990]",0.07312056564274252,00010183e73c3060,bec2d635e5c93304,stagev3_0097,14,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,906,271,RGB,0,0.0,0.9187857434640523,0.9938744257274119,10.748516082763672,0.0,0.07848243464052287,0.06551266339869281,0.8347430058555628,1,0.25448069852941174,1,146.17098141079134,white_removed_candidate,8.122258,1,0.0,0.0,18346,15853,0.8641120680257277,shoot_touches_crop_border
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,14,horizontal,"[576, 680, 761, 743]","[3372, 3871, 4650, 4666]",0.011454611667208,00000008183060c0,bfe08e38e30ef803,stagev3_0057,12,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1278,795,RGB,0,0.0,0.9869791666666666,1.0,0.0,0.0,0.012652319182389937,0.011786310927672955,0.9315533980582524,2,0.15187696540880502,0,55.23014937106918,white_removed_candidate,8.973958,2,0.04248482684755445,0.04248482684755445,40223,11680,0.29038112522686027,shoot_structure_lost_during_standardization
train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,8,horizontal,"[604, 416, 700, 431]","[3540, 2399, 4284, 2682]",0.05521676355484631,8060301c06030101,aa15c2e1f0d8bc76,stagev3_0100,9,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,744,283,RGB,0,0.0,0.9381510416666666,0.9935781476121563,11.506412506103516,0.0,0.06008613782051282,0.05112179487179487,0.8508084680780129,1,0.32181490384615385,1,103.09223755755602,white_removed_candidate,8.160247,1,0.0,0.0,12197,10833,0.8881692219398213,shoot_touches_crop_border
train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,10,vertical,"[134, 1063, 152, 1128]","[708, 6293, 1008, 6852]",0.04579606440071556,c040406020300c03,8f07e0f05ee7d824,stagev3_0099,13,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,300,559,RGB,0,0.0,0.9467755681818182,0.9884729649435532,14.873310089111328,0.0,0.05129971590909091,0.04400568181818182,0.857815312197148,3,0.62,1,91.81164051357301,white_removed_candidate,8.164734,3,0.2783344851416724,0.3132342778161714,11429,7601,0.6650625601539942,shoot_touches_crop_border;significant_disconnected_shoot_or_second_seedling
