dataset_id,split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,normalizer_foreground_fraction,output_dhash64_foreground_crop,output_phash64_foreground_crop,nearest_legacy_id,nearest_legacy_dhash_distance,nearest_legacy_phash_distance,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,background_operation,data_role,stage_label,stage_label_source,output_path,relative_path,raw_review_path,output_sha256,manual_quality_review,manual_stage_review,manual_note,quality_original_width,quality_original_height,quality_mode,quality_alpha_present,quality_transparent_fraction,quality_white_fraction,quality_border_white_fraction,quality_border_rgb_std,quality_black_fraction,quality_nonwhite_fraction,quality_strict_green_fraction,quality_green_to_nonwhite_ratio,quality_green_components,quality_green_bbox_fraction,quality_green_bbox_touches_border,quality_blur_laplacian_thumbnail,quality_background_class,quality_clean_background_score,quality_significant_green_components,quality_second_to_first_green_area_ratio,quality_secondary_to_first_green_area_ratio,quality_raw_green_pixels,quality_standardized_green_pixels,quality_green_preservation_ratio
v4_train_new_0037,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,10,horizontal,"[558, 499, 766, 528]","[3260, 2897, 4684, 3264]",0.08495468879159905,03071a30206040c0,bf60c30f9c91b193,stagev3_0005,12,12,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0037.png,images\train\v4_train_new_0037.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0037.jpg,f27c7c525bf2e13958f11e2be246b402d4ec3d0a595815b055edd2b0d7b34b97,pending,not_required_for_selection,,1424.0,367.0,RGB,0.0,0.0,0.9073597301136364,1.0,0.0,0.0,0.09101266571969698,0.06550366950757576,0.7197203706714356,1.0,0.36786813446969696,0.0,202.19457267992425,white_removed_candidate,8.814719,2.0,0.011670399622774962,0.011670399622774962,39028.0,34328.0,0.879573639438352
v4_train_new_0038,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,25,horizontal,"[50, 1203, 237, 1237]","[216, 7104, 1506, 7534]",0.06987741121326843,000103263c786060,9fe0c217b485c93b,stagev3_0017,17,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0038.png,images\train\v4_train_new_0038.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0038.jpg,9b8ec7d85b95072cfb75b521eacaf6741994973727c813ef5c7d6eb25108223d,pending,not_required_for_selection,,1290.0,430.0,RGB,0.0,0.0,0.9246276498538012,1.0,0.0,0.0,0.07456140350877193,0.0652640716374269,0.8753063725490196,1.0,0.25717288011695905,0.0,199.44078947368422,white_removed_candidate,8.849255,1.0,0.0,0.0,47584.0,36179.0,0.7603185944855414
v4_train_new_0039,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,21,horizontal,"[83, 977, 202, 1003]","[414, 5765, 1296, 6114]",0.09388339863165897,0101070c38306040,be60c71cb1a7a42d,stagev3_0075,10,12,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0039.png,images\train\v4_train_new_0039.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0039.jpg,621154447f3347b0f0c0021f06cd8cd2c2d7cdee5bc3e2244927e6c00e609aa7,pending,not_required_for_selection,,882.0,349.0,RGB,0.0,0.0,0.8996786483990148,1.0,0.0,0.0,0.09869535098522167,0.07529633620689655,0.7629167479040748,1.0,0.38327432266009853,0.0,124.5689270320197,white_removed_candidate,8.799357,2.0,0.0009982638888888888,0.0009982638888888888,23348.0,23063.0,0.987793387013877
v4_train_new_0040,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,20,horizontal,"[580, 926, 736, 943]","[3396, 5459, 4500, 5754]",0.07904998771800541,000103273c706060,9ee0c217e4adc91b,stagev3_0017,15,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0040.png,images\train\v4_train_new_0040.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0040.jpg,9f7fe7ccf0ed73e102e289b314f6e904959e2b2ab3b804e1313c482c117479ac,pending,not_required_for_selection,,1104.0,295.0,RGB,0.0,0.0,0.9138914233576643,1.0,0.0,0.0,0.08391309306569343,0.07582972171532847,0.9036697247706422,1.0,0.2881215784671533,0.0,180.85566833941607,white_removed_candidate,8.827783,1.0,0.0,0.0,27167.0,24583.0,0.9048846026429124
v4_train_new_0041,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,12,horizontal,"[546, 589, 752, 606]","[3189, 3437, 4599, 3732]",0.10502223824978964,6060757d3b733320,be97c56b6148e09c,stagev3_0077,21,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0041.png,images\train\v4_train_new_0041.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0041.jpg,50c84a82f27e54f363de3158953fed932b8e39cd353b67ff5c2e11e3cad28a9e,pending,not_required_for_selection,,1410.0,295.0,RGB,0.0,0.0,0.8857878212616822,1.0,0.0,0.0,0.11224080023364486,0.09409681658878505,0.8383476988128151,1.0,0.17402891355140188,0.0,233.7591632593458,white_removed_candidate,8.771576,1.0,0.0,0.0,47980.0,38635.0,0.8052313463943309
v4_train_new_0042,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,5,horizontal,"[544, 224, 701, 256]","[3180, 1238, 4290, 1642]",0.06552493087146552,0001030408103060,bee01f30e70ce10f,stagev3_0029,5,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0042.png,images\train\v4_train_new_0042.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0042.jpg,9df204fe73d1f4113e439ae05e4abcda74a82e83c79e576ebd103f59d7a34dea,pending,not_required_for_selection,,1110.0,404.0,RGB,0.0,0.0,0.9283539146505376,1.0,0.0,0.0,0.06987147177419355,0.056409610215053765,0.8073339344755035,1.0,0.43430779569892475,0.0,131.45255796370967,white_removed_candidate,8.856708,2.0,0.0007180469123982767,0.0007180469123982767,26898.0,25086.0,0.9326343966094134
v4_train_new_0043,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,15,horizontal,"[90, 700, 268, 712]","[456, 4103, 1692, 4368]",0.08693289369237345,23316d6180808080,9e7e78c081878737,stagev3_0087,11,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0043.png,images\train\v4_train_new_0043.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0043.jpg,7ea0f70d70ede226619f7127a9451b52c8d9cacf0b408058f72579ca90ada39c,pending,not_required_for_selection,,1236.0,265.0,RGB,0.0,0.0,0.9035511363636364,1.0,0.014266874641180038,0.0,0.09323508522727272,0.08014914772727273,0.8596457817558562,1.0,0.2995738636363636,0.0,270.14566761363636,white_removed_candidate,8.807102,1.0,0.0,0.0,31022.0,25766.0,0.8305718522338985
v4_train_new_0044,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,17,horizontal,"[77, 799, 232, 826]","[378, 4697, 1476, 5052]",0.07658995869570795,00000103061c7060,bfc09e34e519e20e,stagev3_0024,9,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0044.png,images\train\v4_train_new_0044.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0044.jpg,dff8e318177774da9c102234a573238975ea60bfd32d45649e548aec963cc59a,pending,not_required_for_selection,,1098.0,355.0,RGB,0.0,0.0,0.9171686746987951,1.0,0.0,0.0,0.0810546875,0.06566500376506024,0.8101320946436348,1.0,0.40747364457831325,0.0,142.03141472138554,white_removed_candidate,8.834337,1.0,0.0,0.0,29064.0,25456.0,0.8758601706578585
v4_train_new_0045,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,19,horizontal,"[63, 881, 268, 917]","[291, 5166, 1695, 5621]",0.06063523371215679,0103061c306060c0,af60c21fb0b3a6ac,stagev3_0019,11,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0045.png,images\train\v4_train_new_0045.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0045.jpg,2e3fe7f2327837a4e03eb26cd518e86d97e42d3a7b12ac34b08c78b305989c04,pending,not_required_for_selection,,1404.0,455.0,RGB,0.0,0.0,0.9337937688253012,1.0,0.0,0.0,0.06461784638554217,0.04214514307228916,0.6522214129643117,1.0,0.2553181475903614,0.0,147.23046875,white_removed_candidate,8.867588,2.0,0.0011698554662440091,0.0011698554662440091,28283.0,26530.0,0.9380193048827918
v4_train_new_0046,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,7,horizontal,"[57, 343, 206, 371]","[258, 1961, 1320, 2322]",0.06490132557084057,03070c18306060c0,8f60431eb893b796,stagev3_0037,11,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0046.png,images\train\v4_train_new_0046.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0046.jpg,76aaa24c11da0382bd5c53965a9ceddaa0f235906bd8bd76366fcab7fdec03fb,pending,not_required_for_selection,,1062.0,361.0,RGB,0.0,0.0,0.9286772629310345,1.0,0.0,0.0,0.06951553520114942,0.05712329382183908,0.8217342160503796,1.0,0.38523706896551724,0.0,151.91749730603448,white_removed_candidate,8.857355,1.0,0.0,0.0,23077.0,21695.0,0.9401135329548902
v4_train_new_0047,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,16,horizontal,"[573, 792, 728, 812]","[3354, 4655, 4452, 4968]",0.10529746212980906,00000163667c7860,9fc0d035e51972ce,stagev3_0097,13,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0047.png,images\train\v4_train_new_0047.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0047.jpg,1cd9bdee234bf30865102d829e817d1ace2ab47ea99d7687f300eb51dd27dd5b,pending,not_required_for_selection,,1098.0,313.0,RGB,0.0,0.0,0.8863843107876712,1.0,0.0,0.0,0.11162243150684932,0.0798640839041096,0.715484180249281,2.0,0.3333021190068493,0.0,164.82421875,white_removed_candidate,8.772769,4.0,0.004982285208148804,0.006273988780631828,28284.0,27266.0,0.9640079196718994
v4_train_new_0048,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,2,horizontal,"[381, 144, 487, 157]","[2202, 767, 3006, 1038]",0.07296543114684878,010507356040c080,ea6ac38f9c903327,stagev3_0005,10,10,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0048.png,images\train\v4_train_new_0048.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0048.jpg,309ccbd7a8ab884a8fd19ddf4b48c735285a3acbf94690cf893cc093342c74aa,pending,not_required_for_selection,,804.0,271.0,RGB,0.0,0.0,0.9197638186416185,1.0,0.0,0.0,0.07827176661849711,0.059135657514450865,0.7555170921678926,1.0,0.24668081647398843,0.0,114.7515128251445,white_removed_candidate,8.839528,1.0,0.0,0.0,13170.0,12760.0,0.9688686408504176
v4_train_new_0049,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,18,horizontal,"[337, 857, 480, 870]","[1938, 5045, 2964, 5316]",0.0791235982535264,06071b313160c080,ae60e5879819fb23,stagev3_0037,10,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0049.png,images\train\v4_train_new_0049.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0049.jpg,3e4e4b9e3113a697fa522c75e07234e4134295e781b574ab0b3772503f801aa0,pending,not_required_for_selection,,1026.0,271.0,RGB,0.0,0.0,0.9130063657407408,1.0,0.0,0.0,0.08625578703703704,0.06788194444444444,0.7869842334786983,1.0,0.2468460648148148,0.0,148.48324652777777,white_removed_candidate,8.826013,1.0,0.0,0.0,20613.0,18665.0,0.9054965313151895
v4_train_new_0050,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,1,horizontal,"[77, 118, 241, 136]","[378, 611, 1530, 912]",0.08376591915836101,6070703038110301,be9fc760b14cb0b0,stagev3_0026,7,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0050.png,images\train\v4_train_new_0050.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0050.jpg,9d7bd6b784fe5c0235f4504f2f62d3f88fbb98b78ae3fed641d25311c00287b5,pending,not_required_for_selection,,1152.0,301.0,RGB,0.0,0.0,0.9086841184701493,1.0,0.0,0.0,0.08877973414179105,0.08085062966417911,0.9106879001805943,1.0,0.26262243470149255,0.0,218.02953008395522,white_removed_candidate,8.817368,1.0,0.0,0.0,33568.0,27969.0,0.833204242135367
v4_train_new_0051,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,4,horizontal,"[91, 404, 626, 430]","[321, 2327, 3981, 2676]",0.17422385620915032,0404043c3e7bb980,bae4c23fb4c827c2,stagev3_0070,21,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0051.png,images\train\v4_train_new_0051.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0051.jpg,c907a38bcbf82fe9e235fe3624d4924d8cf46c8097662db857ba0746600a1a9d,pending,not_required_for_selection,,1600.0,153.0,RGB,0.0,0.0,0.8024952168367347,0.9946140035906643,8.33298110961914,0.0,0.19033003826530612,0.13117825255102042,0.6892146596858639,3.0,0.33852838010204084,0.0,908.6710482656536,white_removed_candidate,8.591525,4.0,0.026023329149190214,0.02816642684382941,36607.0,33583.0,0.917392848362335
v4_train_new_0052,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,9,horizontal,"[201, 994, 693, 1015]","[999, 5867, 4365, 6186]",0.1640049342105263,101010070341c101,ea95d26bb4c41378,stagev3_0010,21,20,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0052.png,images\train\v4_train_new_0052.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0052.jpg,6ca4913aa47ef32851f0b012a1e2c58084082a64f9ce5622439621b41666200f,pending,not_required_for_selection,,1600.0,152.0,RGB,0.0,0.0,0.8146125637755102,0.9973070017953322,7.438787937164307,0.0,0.18000637755102042,0.14652423469387754,0.8139946855624446,2.0,0.33322704081632654,0.0,899.582629131109,white_removed_candidate,8.622493,2.0,0.0026129768682784608,0.0026129768682784608,40266.0,36452.0,0.9052798887398797
v4_train_new_0053,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,11,horizontal,"[229, 1182, 546, 1242]","[1240, 6893, 3410, 7650]",0.03839269713261649,80c0380911101010,b30e84c1627abd9d,stagev3_0020,16,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0053.png,images\train\v4_train_new_0053.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0053.jpg,862e4b97cbcdfcbe578a586aedd812b5e6b9a866353d57be5c4afb74131526e7,pending,not_required_for_selection,,1600.0,558.0,RGB,0.0,0.0,0.9555145775139665,0.9965182527959485,8.243547439575195,0.0,0.04285963687150838,0.033443173882681566,0.7802953156822812,2.0,0.4682262569832402,0.0,260.41744489983216,white_removed_candidate,8.902325,1.0,0.0,0.0,41690.0,30174.0,0.7237706884144879
v4_train_new_0054,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,5,horizontal,"[152, 531, 633, 576]","[709, 3037, 4001, 3605]",0.04294157608695652,80c0406137040808,be8bc170588fa578,stagev3_0031,12,20,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0054.png,images\train\v4_train_new_0054.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0054.jpg,95f67571ca2eb1b6dbbe5c4f9dbe3062de4d5afd719f08d49159350a7f9c26d8,pending,not_required_for_selection,,1600.0,276.0,RGB,0.0,0.0,0.9462224786931818,1.0,0.0,0.0,0.05124733664772727,0.03892933238636364,0.7596362061498485,4.0,0.3179598721590909,0.0,519.3234197443181,white_removed_candidate,8.892445,1.0,0.0,0.0,32379.0,18706.0,0.5777201272429662
v4_train_new_0055,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,8,horizontal,"[178, 877, 665, 909]","[863, 5155, 4195, 5559]",0.16309600515463918,02363c5c1e060101,bf9dc0e0b34b341a,stagev3_0030,14,24,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0055.png,images\train\v4_train_new_0055.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0055.jpg,962d9230cd158326b4eecd692bb1a280db877741690c312b24097715d7187740,pending,not_required_for_selection,,1600.0,194.0,RGB,0.0,0.0,0.8179813508064516,1.0,0.0,0.0,0.17530871975806453,0.11441532258064516,0.652650494159928,2.0,0.39427923387096775,0.0,618.431892641129,white_removed_candidate,8.635963,7.0,0.00883460728924338,0.01658912152431594,39324.0,36707.0,0.9334503102431085
