dataset_id,split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,normalizer_foreground_fraction,output_dhash64_foreground_crop,output_phash64_foreground_crop,nearest_legacy_id,nearest_legacy_dhash_distance,nearest_legacy_phash_distance,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,background_operation,data_role,stage_label,stage_label_source,output_path,relative_path,raw_review_path,output_sha256,manual_quality_review,manual_stage_review,manual_note,quality_original_width,quality_original_height,quality_mode,quality_alpha_present,quality_transparent_fraction,quality_white_fraction,quality_border_white_fraction,quality_border_rgb_std,quality_black_fraction,quality_nonwhite_fraction,quality_strict_green_fraction,quality_green_to_nonwhite_ratio,quality_green_components,quality_green_bbox_fraction,quality_green_bbox_touches_border,quality_blur_laplacian_thumbnail,quality_background_class,quality_clean_background_score,quality_significant_green_components,quality_second_to_first_green_area_ratio,quality_secondary_to_first_green_area_ratio,quality_raw_green_pixels,quality_standardized_green_pixels,quality_green_preservation_ratio,source_crop_box_fullplant,shoot_only_path,shoot_mask_path,seed_base_root_mask_path,full_plant_mask_path,whole_seedling_preserved,normalization_version,shoot_fraction,root_base_fraction,fullplant_fraction,nonshoot_to_shoot_area_ratio,estimated_major_length_work,estimated_base_x_work,estimated_base_y_work,scanner_line_support_fraction,normalization_padding_pixels,fullplant_quality_original_width,fullplant_quality_original_height,fullplant_quality_mode,fullplant_quality_alpha_present,fullplant_quality_transparent_fraction,fullplant_quality_white_fraction,fullplant_quality_border_white_fraction,fullplant_quality_border_rgb_std,fullplant_quality_black_fraction,fullplant_quality_nonwhite_fraction,fullplant_quality_strict_green_fraction,fullplant_quality_green_to_nonwhite_ratio,fullplant_quality_green_components,fullplant_quality_green_bbox_fraction,fullplant_quality_green_bbox_touches_border,fullplant_quality_blur_laplacian_thumbnail,fullplant_quality_background_class,fullplant_quality_clean_background_score
v4_train_new_0094,train,train_new,src_0266,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0502 A1 1-13 17-19\0507\test00028.tif,test00028.tif,..秧苗素质-扫描系统采集\0502 A1 1-13 17-19\0507\test00028.tif,scanner_directory::..秧苗素质-扫描系统采集\0502 a1 1-13 17-19\0507,0507,0502 a1 1-13 17-19,1.0,horizontal,"[580, 150, 758, 166]","[3396, 803, 4632, 1092]",0.0620513768042911,0101071c30606080,9a68c29fb0b1a7ac,stagev3_0047,15,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0094.png,images\train\v4_train_new_0094.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0094.jpg,5c67603bb5deb4dc6e95d091a0982a57aa801809fba761ccaa6c3863fe8963a1,pending,not_required_for_selection,,1236.0,289.0,RGB,0.0,0.0,0.929443359375,1.0,0.0,0.0,0.0683919270833333,0.0568684895833333,0.8315088053307949,1.0,0.2654296875,0.0,266.0478841145833,white_removed_candidate,8.858887,1.0,0.0,0.0,22679.0,20415.0,0.9001719652542,"[3198, 739, 4830, 1156]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0094.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0094.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0094.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0094.png,1,v4_fullplant_classical_pixel_v2,0.05975550122249389,0.0012209657701711491,0.06099938875305624,0.020432692307692308,771.7709851644343,159.1278742919825,156.59832361316597,0.9806761565836299,10,1620,429,RGB,0,0.0,0.9360064338235294,1.0,0.0,0.0,0.06308880974264706,0.03107766544117647,0.492601866605964,1,0.15122357536764705,0,167.35363051470588,white_removed_candidate,8.663292
v4_train_new_0095,train,train_new,src_0266,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0502 A1 1-13 17-19\0507\test00028.tif,test00028.tif,..秧苗素质-扫描系统采集\0502 A1 1-13 17-19\0507\test00028.tif,scanner_directory::..秧苗素质-扫描系统采集\0502 a1 1-13 17-19\0507,0507,0502 a1 1-13 17-19,3.0,vertical,"[89, 406, 121, 557]","[428, 2351, 832, 3426]",0.0413009440478931,4060180c03010100,da25964ba572b958,stagev3_0086,12,24,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0095.png,images\train\v4_train_new_0095.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0095.jpg,c29842a91abb59568f665bfa178d558045809cc538e3e89d98a452454865db83,pending,not_required_for_selection,,404.0,1075.0,RGB,0.0,0.0,0.953033447265625,0.9998183139534884,0.3344244658946991,0.0,0.0457661946614583,0.0366312662760416,0.8004000889086462,1.0,0.4137471516927083,0.0,161.350341796875,white_removed_candidate,8.905613,2.0,0.0007406950188259,0.0007406950188259,17515.0,16213.0,0.9256637168141592,"[339, 2179, 921, 3598]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0095.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0095.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0095.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0095.png,1,v4_fullplant_classical_pixel_v2,0.039039399025013986,0.01070401933504307,0.04982333524649516,0.27418504388821685,772.0929851332428,154.85738735586654,173.68620065886262,0.9915319492037895,15,612,1449,RGB,0,0.0,0.9473922164351852,0.9989827856025039,3.060866355895996,0.0,0.05079933449074074,0.019666883680555556,0.38714845140619436,3,0.279296875,0,218.09412977430554,white_removed_candidate,8.300054
v4_train_new_0096,train,train_new,src_0266,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0502 A1 1-13 17-19\0507\test00028.tif,test00028.tif,..秧苗素质-扫描系统采集\0502 A1 1-13 17-19\0507\test00028.tif,scanner_directory::..秧苗素质-扫描系统采集\0502 a1 1-13 17-19\0507,0507,0502 a1 1-13 17-19,5.0,vertical,"[301, 429, 324, 622]","[1710, 2489, 2040, 3816]",0.084197666187116,603018080c070301,ee9d48669369b0d8,stagev3_0027,10,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0096.png,images\train\v4_train_new_0096.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0096.jpg,2566a5faf0ede4f7a0b855832ad953c4ce8390f8296683b010f55f0afb88ab5c,pending,not_required_for_selection,,330.0,1327.0,RGB,0.0,0.0,0.90748031496063,1.0,0.0,0.0,0.0898898868110236,0.0743725393700787,0.8273738237810094,1.0,0.3950079970472441,0.0,210.378875492126,white_removed_candidate,8.814961,1.0,0.0,0.0,33355.0,32332.0,0.9693299355418976,"[1637, 2277, 2113, 4028]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0096.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0096.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0096.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0096.png,1,v4_fullplant_classical_pixel_v2,0.0669066091954023,0.003510057471264368,0.0705301724137931,0.05246204393669337,761.1808553992092,109.53811456767059,168.27985361082807,0.9777713590757069,11,457,1622,RGB,0,0.0,0.9279106987847222,1.0,0.0,0.0,0.07090928819444445,0.03834364149305555,0.5407421576128538,2,0.23646375868055555,0,125.63264973958333,white_removed_candidate,8.822157
v4_train_new_0097,train,train_new,src_0266,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0502 A1 1-13 17-19\0507\test00028.tif,test00028.tif,..秧苗素质-扫描系统采集\0502 A1 1-13 17-19\0507\test00028.tif,scanner_directory::..秧苗素质-扫描系统采集\0502 a1 1-13 17-19\0507,0507,0502 a1 1-13 17-19,9.0,horizontal,"[569, 1171, 775, 1187]","[3327, 6929, 4737, 7218]",0.0493558124125745,c060301c07030101,eab5c269b458ac66,stagev3_0100,11,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0097.png,images\train\v4_train_new_0097.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0097.jpg,16cc5f63dae76ea03e63b5031b08db53e2e0ba392ea4814f68351d823f1d3b1f,pending,not_required_for_selection,,1410.0,289.0,RGB,0.0,0.0,0.9422061011904762,1.0,0.0,0.0,0.0563616071428571,0.0456845238095238,0.8105610561056105,1.0,0.2306547619047619,0.0,314.8211681547619,white_removed_candidate,8.884412,1.0,0.0,0.0,23585.0,18805.0,0.7973288106847572,"[3101, 6865, 4963, 7282]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0097.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0097.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0097.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0097.png,1,v4_fullplant_classical_pixel_v2,0.05792772346368715,0.025797835195530725,0.08449720670391062,0.4453452276905458,763.7637904213905,170.07548637309884,98.34615651541772,0.9774168514412417,9,1618,376,RGB,0,0.0,0.9083344275210085,1.0,0.012688618153333664,0.0,0.08764443277310924,0.027868960084033615,0.31797752808988766,3,0.15332851890756302,0,386.0175945378151,white_removed_candidate,7.972951
v4_train_new_0098,train,train_new,src_0609,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,062500013.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8,9.10-5.8,扫描仪9.5,4.0,horizontal,"[94, 418, 471, 469]","[405, 2339, 2984, 2982]",0.0783881578947368,8484c40c1e1b0100,ba85cb7934cac934,stagev3_0094,2,8,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0098.png,images\train\v4_train_new_0098.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0098.jpg,7535696d9e963e5101047c3624b37460de9fb33e58fd378d8c1b6e9b1d21f42f,pending,not_required_for_selection,,1600.0,399.0,RGB,0.0,0.0,0.913360595703125,0.9987301587301588,2.4795162677764893,0.0,0.0850067138671875,0.0684051513671875,0.8047029258660923,2.0,0.36590576171875,0.0,422.2998656630516,white_removed_candidate,8.823547,2.0,0.000504363843691,0.000504363843691,51493.0,45625.0,0.8860427630940128,"[0, 2198, 3397, 3123]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0098.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0098.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0098.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0098.png,1,v4_fullplant_classical_pixel_v2,0.06625143348623853,0.008966456422018348,0.07598050458715597,0.13533981002661358,753.7774067639377,904.6102814793417,176.16824713575275,0.9852939393939394,11,1622,458,RGB,0,0.0,0.9196659482758621,1.0,0.0,0.0,0.07722252155172414,0.03902209051724138,0.5053200767486481,2,0.20123922413793102,0,396.8666217672414,white_removed_candidate,8.676859
v4_train_new_0099,train,train_new,src_0609,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,062500013.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8,9.10-5.8,扫描仪9.5,8.0,horizontal,"[62, 870, 456, 974]","[206, 4876, 2901, 6187]",0.0224710796915167,0e11206040408080,ef6a6027a7b49494,stagev3_0069,9,12,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0099.png,images\train\v4_train_new_0099.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0099.jpg,ff77091d264ecb2f0df80180811880f9e111199e649b09ffe1b3644b18d0145e,pending,not_required_for_selection,,1600.0,778.0,RGB,0.0,0.0,0.9737308609437751,1.0,0.0,0.0,0.0253749372489959,0.018589984939759,0.732612055641422,1.0,0.3757843875502008,0.0,213.8066641566265,white_removed_candidate,8.947462,1.0,0.0,0.0,29448.0,23740.0,0.8061668024993208,"[0, 4588, 3332, 6475]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0099.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0099.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0099.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0099.png,1,v4_fullplant_classical_pixel_v2,0.02872378587196468,0.0034168046357615895,0.03293598233995585,0.11895384024208655,835.7120753830438,938.2552710057726,215.625119281915,0.9937326718225594,23,1646,952,RGB,0,0.0,0.9649361275337838,1.0,0.0,0.0,0.033599028716216214,0.011527396537162162,0.3430871956009427,3,0.21141258445945946,0,228.35421505489865,white_removed_candidate,8.177462
v4_train_new_0100,train,train_new,src_0609,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,062500013.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8,9.10-5.8,扫描仪9.5,2.0,horizontal,"[81, 271, 411, 339]","[347, 1401, 2605, 2259]",0.0407134046052631,c040201008070104,ba1dc463b1584cb7,stagev3_0100,10,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0100.png,images\train\v4_train_new_0100.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0100.jpg,9bbed972bd6a63fb80aba759d3b4ccf7fdbc339dd6678b775c93890fc21de6b1,pending,not_required_for_selection,,1600.0,608.0,RGB,0.0,0.0,0.9540965544871794,1.0,0.0,0.0,0.0445913461538461,0.0376001602564102,0.8432165318957772,3.0,0.4115384615384615,0.0,292.92876602564104,white_removed_candidate,8.908193,1.0,0.0,0.0,44975.0,37770.0,0.8397998888271262,"[0, 1212, 2966, 2448]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0100.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0100.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0100.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0100.png,1,v4_fullplant_classical_pixel_v2,0.03967672413793103,0.009614880059970014,0.049613943028485756,0.2423304914625794,721.6299265722487,867.1543166998003,322.3328422780055,0.9739651416122005,17,1634,701,RGB,0,0.0,0.9480379971590909,1.0,0.0,8.877840909090909e-06,0.050337357954545456,0.021573153409090908,0.42857142857142855,3,0.23959517045454545,0,297.58609730113636,white_removed_candidate,8.454399
v4_train_new_0101,train,train_new,src_0609,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,062500013.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8,9.10-5.8,扫描仪9.5,5.0,horizontal,"[95, 557, 462, 607]","[415, 3176, 2926, 3807]",0.0871517412935323,1c1c3c3f73410100,bb35d0c88534cacf,stagev3_0043,17,24,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0101.png,images\train\v4_train_new_0101.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0101.jpg,0373bce4a415061e3d26b76c56c5b3c4067ec06f7ab3296594139dd6637f20d7,pending,not_required_for_selection,,1600.0,402.0,RGB,0.0,0.0,0.9046451065891472,1.0,0.0,0.0,0.0933260658914728,0.0586391715116279,0.6283257624918883,2.0,0.187484859496124,0.0,267.4507328003876,white_removed_candidate,8.80929,10.0,0.0136693951427722,0.0273117756706378,43202.0,38028.0,0.8802370260636082,"[13, 3037, 3328, 3946]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0101.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0101.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0101.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0101.png,1,v4_fullplant_classical_pixel_v2,0.0599501708428246,0.002887243735763098,0.06420985193621868,0.048160725735590965,749.5505004732037,938.3211003884094,146.4519886122694,0.988735701384708,11,1622,461,RGB,0,0.0,0.9334599743150684,1.0,0.0,0.0,0.06500160530821918,0.03262788955479452,0.5019551348013995,3,0.2104559075342466,0,266.068305864726,white_removed_candidate,8.692211
v4_train_new_0102,train,train_new,src_0609,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,062500013.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8,9.10-5.8,扫描仪9.5,7.0,vertical,"[610, 835, 625, 1081]","[3563, 4906, 3846, 6589]",0.0874117100371747,01071e3870703818,bf62e08e9a9893b4,stagev3_0019,13,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0102.png,images\train\v4_train_new_0102.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0102.jpg,b86dc9047696049739ff907fc291624ad5f98c82d6828b5415bd1f427290cfab,pending,not_required_for_selection,,269.0,1600.0,RGB,0.0,0.0,0.9012309229651164,1.0,0.0,0.0,0.0947265625,0.080555050872093,0.8503955885878687,2.0,0.2740961119186046,0.0,376.9348655523256,white_removed_candidate,8.802462,1.0,0.0,0.0,39555.0,34797.0,0.8797117937049678,"[3501, 4637, 3908, 6858]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0102.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0102.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0102.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0102.png,1,v4_fullplant_classical_pixel_v2,0.07409556313993174,0.017610921501706484,0.09203711604095563,0.23767848917549517,741.1236775400016,81.36476025806645,907.1519484914538,0.977756671189507,8,309,1616,RGB,0,0.0,0.9005301339285714,1.0,0.0,0.0,0.09586256377551021,0.04458306760204082,0.46507276507276507,3,0.17219387755102042,0,500.3754783163265,white_removed_candidate,8.492234
v4_train_new_0103,train,train_new,src_0609,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,062500013.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8,9.10-5.8,扫描仪9.5,6.0,horizontal,"[91, 720, 398, 781]","[416, 4118, 2517, 4887]",0.0379714163822525,8040310f04080808,ee1b9d85e160589e,stagev3_0077,14,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0103.png,images\train\v4_train_new_0103.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0103.jpg,55446c264bdb22c5bcd9603ce156db7991effe76a24f2b8d1725acfa40a7f4c5,pending,not_required_for_selection,,1600.0,586.0,RGB,0.0,0.0,0.9565949135638298,1.0,0.0,0.0,0.0418779089095744,0.0311149434840425,0.742991813445795,1.0,0.4048267121010638,0.0,240.04217918882975,white_removed_candidate,8.91319,2.0,0.0004133939644481,0.0004133939644481,34459.0,29040.0,0.8427406483066833,"[80, 3949, 2853, 5056]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0103.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0103.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0103.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0103.png,1,v4_fullplant_classical_pixel_v2,0.040322769953051646,0.007018779342723005,0.04832159624413145,0.17406491049337797,770.2027112349492,941.5237145127303,214.30815435735084,0.9946986953820667,16,1632,671,RGB,0,0.0,0.9482190462085308,1.0,0.0,0.0,0.049457568127962086,0.01630998222748815,0.32977727868238815,4,0.20776251481042654,0,319.1297023104265,white_removed_candidate,8.095628
v4_train_new_0104,train,train_new,src_0609,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,062500013.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8\062500013.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.10-5.8,9.10-5.8,扫描仪9.5,3.0,vertical,"[649, 307, 754, 693]","[3546, 1679, 4870, 4320]",0.0275031172069825,603018080c060100,b331cccea663b152,stagev3_0014,12,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0104.png,images\train\v4_train_new_0104.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0104.jpg,79c2a926fff81b2d3b80b924e13d5c06013204846054e0c80d58fc81cc4cfa69,pending,not_required_for_selection,,802.0,1600.0,RGB,0.0,0.0,0.9682180204280156,0.9975967957276368,6.601879596710205,0.0,0.0306344236381322,0.0245546571011673,0.8015380798809228,2.0,0.3053562743190661,0.0,231.25595057005415,white_removed_candidate,8.930428,1.0,0.0,0.0,40832.0,33758.0,0.8267535266457681,"[3255, 1256, 5087, 4743]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0104.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0104.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0104.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0104.png,1,v4_fullplant_classical_pixel_v2,0.03560344827586207,0.0013072235434007135,0.037486623067776455,0.0367162060616181,860.4435844664702,385.26249605843907,954.3898303178482,0.9927052532242844,21,883,1642,RGB,0,0.0,0.9604616477272727,1.0,0.0,0.0,0.03821022727272727,0.014978693181818182,0.39200743494423795,2,0.19484375,0,211.87363636363636,white_removed_candidate,8.346405
